usuario_id,canal,investimento,data_aquisicao,fonte_midia,plataforma,versao_app,marca,modelo
f44ba4cf-760e-440e-a434-1ab908b0b869,sms,4.71,2025-01-05 14:33:22+00,Facebook Ads,Android,2,Samsung,Galaxy A52
f48d8f3b-f868-4b00-9fc9-39f53b293200,email,1.30,2025-02-01 21:04:25+00,Facebook Ads,Android,1.1,Samsung,Galaxy A52
f4fdfa9d-cd2b-480f-866f-1355b90e63eb,sms,3.53,2025-03-20 01:27:25+00,Google Ads,iOS,1.2,Apple,iPhone 13
f50827de-e77d-4050-8df5-a62846c08045,sms,0.80,2025-02-16 09:07:58+00,Facebook Ads,iOS,1.2,Apple,iPhone SE
f527ebb4-b9fd-42a7-b7c3-37bf8b62699d,mms,0.00,2025-01-17 02:17:05+00,Orgânico,iOS,1.2,Apple,iPhone 13
f545eba3-0066-487d-b84a-162e7a496d4e,sms,0.00,2025-01-16 13:31:57+00,Orgânico,Android,2,Xiaomi,Redmi Note 10
f55b35ce-29b4-4257-850e-590068553a23,sms,3.95,2025-02-04 21:24:09+00,Google Ads,iOS,1,Apple,iPhone 13
f563e876-6cae-40ff-8f43-ad6a1e87a2ae,sms,0.49,2025-01-01 05:20:18+00,Facebook Ads,Android,1.1,Xiaomi,Mi 11
f620843c-013d-49fc-a130-b64867d32486,email,0.00,2025-02-12 16:12:31+00,Orgânico,Android,1.1,Xiaomi,Redmi Note 10
f63021bd-e1da-4e7e-ba78-8329ebfc51fc,sms,3.89,2025-02-10 22:08:23+00,Facebook Ads,Android,1,LG,Wing
f66adb34-b5a8-4ee5-87a4-fb7d75631b7a,sms,3.58,2025-02-14 04:43:04+00,Google Ads,iOS,1,Apple,iPhone 12
f670a534-1263-40ef-ae8c-ca58a4646fc0,mms,0.00,2025-03-26 02:16:33+00,Orgânico,iOS,2,Apple,iPhone 13
f68fcb66-483e-450d-9439-4ee56a1a742f,push,3.08,2025-03-19 19:24:27+00,Facebook Ads,iOS,2,Apple,iPhone SE
f6cdb578-9ef5-4eb5-be0b-35a0bb23412c,mms,4.14,2025-02-28 06:35:47+00,Facebook Ads,Android,2,Samsung,Galaxy A52
f6e8f74a-7a27-43eb-bd5c-180c13c5a404,mms,0.00,2025-01-29 04:54:17+00,Orgânico,Android,1,LG,Velvet
f6f55f0d-d6af-4319-b474-18eaf5063a33,sms,2.75,2025-03-15 21:38:24+00,Facebook Ads,iOS,2,Apple,iPhone SE
f700dd0c-0821-4ff7-8a47-f095b6cb14f0,sms,2.65,2025-02-16 13:17:26+00,Google Ads,Android,1.2,Samsung,Galaxy S21
f74af2b4-90c1-49ad-a970-fc44c0c7f645,email,2.14,2025-01-23 18:06:50+00,Google Ads,Android,1.2,Xiaomi,Redmi Note 10
f76a1c50-7da8-4bad-ac69-9300d367fcf5,mms,2.67,2025-02-02 07:12:54+00,Google Ads,iOS,1.2,Apple,iPhone 13
f7bd607a-0311-481e-9da9-c5f86bef8660,sms,0.98,2025-01-30 03:43:02+00,Google Ads,Android,2,Xiaomi,Mi 11
f7c5d8e4-ff88-47f6-a9a4-3dcf55c33543,email,3.25,2025-01-22 13:15:39+00,Google Ads,Android,1.1,LG,Velvet
f7de910d-3788-4f2c-a616-2c02bb6a4714,mms,0.22,2025-02-04 22:38:38+00,Facebook Ads,Android,1.2,Motorola,Moto G Power
f83e505f-16e1-49b1-98e5-44fbe3dc2740,mms,0.00,2025-01-12 07:14:39+00,Orgânico,iOS,2,Apple,iPhone 12
f8571d7f-d0ea-41f2-b4c7-a116ba115224,email,0.00,2025-03-17 05:52:50+00,Orgânico,Android,2,LG,Velvet
f85b5046-cab7-4413-a2c0-735895163712,sms,0.99,2025-02-22 14:20:56+00,Facebook Ads,Android,1,Samsung,Galaxy A52
f85be8ab-1077-4758-9ac2-1ef120477ba3,sms,3.35,2025-01-24 13:42:11+00,Google Ads,Android,1.2,Samsung,Galaxy S21
f8a199f2-4de5-4d47-a30c-ce5e88dcc365,push,3.10,2025-02-15 16:17:08+00,Facebook Ads,iOS,1,Apple,iPhone 13
f91924b0-fc7d-4bc7-89a6-eb0699533c9c,push,3.69,2025-01-14 21:52:25+00,Google Ads,iOS,1.2,Apple,iPhone 12
f94ef74f-66f1-4ea8-9ce2-4dbddbd8fcd0,sms,2.19,2025-03-26 12:40:05+00,Facebook Ads,iOS,1.2,Apple,iPhone 13
fa0094eb-364f-4f1f-8ca0-999e64239f41,push,1.83,2025-03-14 11:21:23+00,Google Ads,Android,1,Motorola,Moto G Power
faa25b15-8d36-400d-a841-fba54f7243d7,email,0.18,2025-01-27 00:10:52+00,Google Ads,iOS,1.2,Apple,iPhone 13
fb323aa9-c77a-4169-a54b-d26938929892,email,3.85,2025-02-01 16:09:39+00,Facebook Ads,iOS,1,Apple,iPhone 13
fb616390-331b-40a9-9161-332e2ace06f7,push,2.14,2025-03-26 22:03:10+00,Google Ads,Android,1.2,LG,K51
fb779438-5687-489d-85e5-3c733913932e,push,0.00,2025-01-14 18:54:15+00,Orgânico,Android,1.2,Samsung,Galaxy M32
fbe39bc9-1144-4720-92b8-acc957637fb1,sms,0.00,2025-03-29 11:34:03+00,Orgânico,Android,1.1,Motorola,Moto G Power
fc776fce-86f5-4356-a47b-030700ab9122,mms,2.08,2025-02-28 12:02:38+00,Facebook Ads,iOS,1,Apple,iPhone SE
fcdf2fad-3513-46ad-a211-a12c649b58b0,email,1.00,2025-03-24 20:23:19+00,Facebook Ads,Android,2,LG,Velvet
fced66f5-0cf2-494b-bb85-dfa5d17cabd5,email,0.00,2025-03-20 18:47:19+00,Orgânico,iOS,2,Apple,iPhone SE
fd2224ac-4825-492e-b485-d3e0cb201680,email,4.84,2025-01-28 02:43:42+00,Google Ads,Android,1,Xiaomi,Mi 11
fd7cec9c-9d21-4e45-885f-02b227daa186,mms,0.00,2025-03-10 02:33:41+00,Orgânico,iOS,1.2,Apple,iPhone 12
fde2a59f-080b-4c76-9d75-2568c54cbaff,email,0.00,2025-03-17 03:20:18+00,Orgânico,Android,1.2,Motorola,Moto G Power
fe05a9c0-6442-440a-8b43-60ed5e48446b,mms,3.71,2025-02-15 05:01:49+00,Facebook Ads,Android,1,Motorola,Moto G Power
fe40bf78-18d6-4716-be21-dab339ba92cb,sms,1.98,2025-03-23 17:28:04+00,Facebook Ads,Android,1.2,LG,K51
fed94969-6163-4827-9c4f-595bea3cc677,push,0.85,2025-01-10 16:44:50+00,Facebook Ads,Android,2,Xiaomi,Poco X3
fedea278-2e3e-48c7-a5e1-5af58251bf79,mms,3.12,2025-01-17 05:22:12+00,Facebook Ads,iOS,1.2,Apple,iPhone 13
ffc9ac4e-8534-4f2d-9491-a3492eedc386,sms,0.00,2025-03-18 01:02:55+00,Orgânico,iOS,1.1,Apple,iPhone 12
ffcf2f35-4344-49b9-b491-68470ac17f4f,push,4.24,2025-02-19 16:13:11+00,Google Ads,Android,1.1,LG,K51
